id,nombre,descripcion,ultima_actualizacion,api_url
67bt-svfn,Contratos Manatí Atlántico I,Información de la plataforma SECOP I,2025-12-19T23:19:21.000Z,https://www.datos.gov.co/resource/67bt-svfn.json
jxpr-8m9g,Vista Confecamaras - Cámara de Comercio Santa Rosa de Cabal,"Información de las Personas Naturales, Jurídicas y de las Entidades sin Animo de Lucro de la Cámara de Comercio de Santa Rosa de Cabal",2026-04-06T18:08:36.000Z,https://www.datos.gov.co/resource/jxpr-8m9g.json
3c7g-e84p,Registro_de_activos_de_informacion Notaria unica de el colegio,Notaria unica de el colegio,2025-12-19T23:24:11.000Z,https://www.datos.gov.co/resource/3c7g-e84p.json
ug6y-b6fx,Vista - Historia - Sucre - Centro Digitales,Influencia de los centros digitales en el departamento de Sucre,2023-10-10T01:24:45.681Z,https://www.datos.gov.co/resource/ug6y-b6fx.json
rv38-9vqp,CASOS POSITIVOS COVID-19 EN ARBELAEZ CUNDINAMARCA,"ACCESO GLOBAL: https://infogram.com/panorama-general-1h7z2lgn3l9l4ow?live
∙Si usted está tratando de ingresar a la página desde una ubicación geográfica diferente a Colombia, debe solicitar el acceso al correo contactenos@ins.gov.co∙

ATENCIÓN:
Consulte el nuevo catálogo de variables que funcionará a partir del día 29 de octubre: http://url.ins.gov.co/dataset-covid-info

Datasets históricos: https://www.ins.gov.co/Paginas/Boletines-casos-COVID-19-Colombia.aspx

Cualquier actualización que se identifique, quedará registrada al día siguiente en la publicación. Consulte la fe de erratas y notas aclaratorias en: http://www.ins.gov.co/Noticias/Paginas/Coronavirus.aspx",2025-12-19T22:39:33.000Z,https://www.datos.gov.co/resource/rv38-9vqp.json
m555-yj4s,Visualización sin título - Basado en ESTADISTICAS EN EDUCACIÓN BASICA POR ETC,"Contiene información estadística de los niveles preescolar, básica y media relacionada con indicadores sectoriales por Entidad Territorial Certificada, este conjunto de datos ha sido actualizado en octubre de 2016 ampliando la información registrada.",2025-11-13T21:28:53.000Z,https://www.datos.gov.co/resource/m555-yj4s.json
nxvw-3st5,Índice de información clasificada y reservada,Conjunto de datos del Índice de información clasificada y reservada de la Contraloria General del Departamento de Córdoba,2025-12-19T22:57:14.000Z,https://www.datos.gov.co/resource/nxvw-3st5.json
2b4j-f3ts,Citas por Especialidad,"Fecha Cita, Régimen, Entidad, Fecha Nacimiento, Género y Ciudad Residencia",2025-12-19T23:03:13.000Z,https://www.datos.gov.co/resource/2b4j-f3ts.json
bw2n-nvcm,MTES,Contiene la Matrícula estadística de educación superior desde el 2015 hasta el 2020,2025-12-19T23:06:20.000Z,https://www.datos.gov.co/resource/bw2n-nvcm.json
skmd-smsp,Tablas_de_Retención_Documental_Notaría 1 Cali,Notaría 1 Cali,2025-12-19T23:14:29.000Z,https://www.datos.gov.co/resource/skmd-smsp.json
j37j-pnin,Informacion_clasificada_y_reservada Notaria 14 Del Círculo de Cali,,2025-12-19T23:19:42.000Z,https://www.datos.gov.co/resource/j37j-pnin.json
gspm-zdhi,ACTIVIDADES RECREATIVAS POR ESTAMENTO,"Actividades recreativas de bienestar universitario por estudiante, administrativo, docente y otros varios periodos",2025-12-19T23:20:22.000Z,https://www.datos.gov.co/resource/gspm-zdhi.json
bn3y-wd7p,Registro_de_activos_de_informacion_Notaría Segunda del Círculo de Ubaté,,2025-12-19T23:23:42.000Z,https://www.datos.gov.co/resource/bn3y-wd7p.json
suta-ereq,VISTA.PUTUMAYO- GRUPO 4 UEXT,"ATENCIÓN:
Consulte el nuevo catálogo de variables que funcionará a partir del día 29 de octubre: http://url.ins.gov.co/dataset-covid-info

Datasets históricos: https://www.ins.gov.co/Paginas/Boletines-casos-COVID-19-Colombia.aspx

Cualquier actualización que se identifique, quedará registrada al día siguiente en la publicación. Consulte la fe de erratas y notas aclaratorias en: http://www.ins.gov.co/Noticias/Paginas/Coronavirus.aspx",2025-12-19T23:28:51.000Z,https://www.datos.gov.co/resource/suta-ereq.json
gumv-h8pd,INDICE DE INFORMACIÓN CLASIFICADA Y RESERVADA FODESEP,"El Fondo de desarrollo de la educación superior FODESEP dando cumplimiento a la Ley 1712 de 2014 y con el proposito de fomentar la transparencia, mejorar la eficiencia y combatir la corrupción, presenta su indice de información clasificada y reservada.",2025-12-19T22:40:00.000Z,https://www.datos.gov.co/resource/gumv-h8pd.json
c342-8kar,Apoyos Económicos por Facultad,Apoyos económicos por parte de bienestar universitario a los estudiantes uniquindío,2025-12-19T22:45:00.000Z,https://www.datos.gov.co/resource/c342-8kar.json
m4tv-4zwt,Cuadro de clasificación documental,Es un instrumento archivístico que se expresa en el listado de todas las series y susbseries documentales con su correspondiente codificación,2025-12-19T23:21:43.000Z,https://www.datos.gov.co/resource/m4tv-4zwt.json
a5ed-6dax,Registro Nacional de TurIsmo - Apia – Risaralda - Alcaldia,"Registro público, en el cual deben inscribirse todos los prestadores de servicios turísticos que efectúen sus operaciones en el territorio de Colombia.",2026-03-06T02:55:34.000Z,https://www.datos.gov.co/resource/a5ed-6dax.json
8i8h-jt4y,Programa Transporte Escolar del Municipio de Sopó,Programa de Transporte Escolar del Municipio de Sopó,2025-12-19T22:40:10.000Z,https://www.datos.gov.co/resource/8i8h-jt4y.json
46in-76rd,Cantidad de cupos por programa ofertado 2-2019,Cantidad de cupos por programa ofertado para el segundo semestre de 2019 para la UPTC,2025-12-19T22:45:00.000Z,https://www.datos.gov.co/resource/46in-76rd.json
d9na-abhe,SECOP II - BPIN por Proceso,Informacion de los codigos BPIN de los procesos de compra y contratos,2026-04-07T12:03:13.000Z,https://www.datos.gov.co/resource/d9na-abhe.json
vji5-cm78,Vista-RNT-Gobernacion-Vaupes,"Registro público, en el cual deben inscribirse todos los prestadores de servicios turísticos que efectúen sus operaciones en el territorio de Colombia.",2026-03-06T02:55:34.000Z,https://www.datos.gov.co/resource/vji5-cm78.json
ujda-zbps,Registro de activos de información 2021 .,Activos de información Notaría Segunda de Manizales,2025-12-19T22:51:57.000Z,https://www.datos.gov.co/resource/ujda-zbps.json
jzig-hugf,VISTA DE Conteo de Procesos discriminado por grupo de delito pertenecientes al Departamento del Caquetá,Contiene la estadistica VISTA DE Conteo de Procesos discriminado por grupo de delito pertenecientes al Departamento del Caquetá.,2025-12-19T22:56:31.000Z,https://www.datos.gov.co/resource/jzig-hugf.json
tsrz-mk4r,Relación subsidios y vivienda Palmira 2021,Relación de los subsidios y viviendas en el municipio de Palmira en la vigencia del 2021,2025-12-19T23:02:10.000Z,https://www.datos.gov.co/resource/tsrz-mk4r.json
76ey-9g4h,Talento Humano – Planta de Personal,"Información del personal vinculado en la IPS, con detalle del cargo, dependencia, nivel educativo y tipo de vinculación, sin incluir información privada.",2025-08-14T16:10:10.000Z,https://www.datos.gov.co/resource/76ey-9g4h.json
bxvk-amah,Incidencia de tuberculosis sensible en el departamento de Risaralda,Este conjunto de datos contiene información sobre la incidencia de tuberculosis sensible (no resistente a medicamentos) en el departamento de Risaralda desde el años 2022,2025-10-26T06:01:56.000Z,https://www.datos.gov.co/resource/bxvk-amah.json
5mbr-qnah,UCEVA Participantes reporte SNIES 2021,Participantes reporte SNIES 2021-1,2025-12-19T23:25:42.000Z,https://www.datos.gov.co/resource/5mbr-qnah.json
cv6m-znqi,Vista - Barrancabermeja - PYMES,,2025-12-19T23:29:55.000Z,https://www.datos.gov.co/resource/cv6m-znqi.json
r4wj-q5wi,Vista Registro de Prestadores y Sedes de Servicios de Salud Municipio Bugalagrande,"Información del Registro Especial de Prestadores de Servicios de Salud (REPS) correspondiente al municipio de Bugalagrande, que incluye las instituciones prestadoras (IPS) y sus sedes habilitadas para la atención en salud.",2025-08-19T19:08:52.000Z,https://www.datos.gov.co/resource/r4wj-q5wi.json
tbib-bk6g,Conjuntos de Datos Obligatorios,"De acuerdo con el Decreto 1081 de 2015, Decreto 103 de 2015, la Ley 1712 de 2014 y la Resolución 1519 de 2020 expedida por Mintic, la Agencia Nacional de Minería, pone a disposición de los ciudadanos y grupos de interés, la nueva sección de Transparencia y Acceso a la Información Pública, donde podrán conocer de primera mano, información sobre la gestión y los conjuntos de datos obligatorios de la Agencia Nacional de Minería.",2025-11-11T13:39:28.000Z,https://www.datos.gov.co/resource/tbib-bk6g.json
xt2e-bnhh,Registros de activos de información del municipio de Polonuevo,,2025-12-19T22:45:05.000Z,https://www.datos.gov.co/resource/xt2e-bnhh.json
8ysn-ssx6,Esquema de publicación de información Hospital Mental de Antioquia,Permite identificar la información que debe ser publicada en las páginas de internet y la frecuencia con la que se debe actualizar esta información.,2025-12-19T22:51:02.000Z,https://www.datos.gov.co/resource/8ysn-ssx6.json
mujq-62kw,PLAN ANUAL DE ADQUISISCIONES 2021,"PLAN ANUAL DE ADQUISISCIONES 2021 MUNCIPIO DE ROLDANILLO, VALLE DEL CAUCA",2025-12-19T22:59:30.000Z,https://www.datos.gov.co/resource/mujq-62kw.json
p4at-es6d,Unidades de Gestión Territorial - UGT,"<p style='text-align:justify;'>La Capa Digital Directorio ANT recopila información espacial sobre direcciones, oficinas y otras dependencias de la entidad. Esta capa forma parte del Sistema de Información Geográfica de la Agencia Nacional de Tierras y está disponible a través de la página web de datos abiertos. Su objetivo es fortalecer la institucionalidad mediante la implementación de estándares y buenas prácticas en la gestión de información geográfica, garantizando así la calidad y funcionalidad de la plataforma tecnológica. Esto permitirá ofrecer un mejor servicio tanto dentro como fuera de la organización, beneficiando a la ciudadanía y asegurando una atención integral a todos los ciudadanos que requieran los diferentes procesos ejecutados por la entidad.<br /></p>",2026-02-23T19:04:09.000Z,https://www.datos.gov.co/resource/p4at-es6d.json
hycz-kmh6,Visualización sin título - Basado en PLANTAS DE BENEFICIO ANIMAL,,2026-02-10T16:43:48.000Z,https://www.datos.gov.co/resource/hycz-kmh6.json
5jtw-jgrk,Esquema de publicación,Publicaciónes en la Pagina web,2025-12-19T23:11:14.000Z,https://www.datos.gov.co/resource/5jtw-jgrk.json
n8vb-h66n,Mapa Metalogénico de Colombia 2020: Provincias Metalogénicas,"<p><span style='font-family:&quot;Calibri&quot;,sans-serif; font-size:12.0pt;'>El Mapa Metalogénico de Colombia versión 2020 se estructuró con el análisis de la evolución tectónica y magmática del territorio colombiano, en el contexto de los Andes del Norte </span><span style='color:black; font-family:&quot;Calibri&quot;,sans-serif; font-size:12.0pt;'>(Gansser, 1973, Bird, 2003) y del Cratón Amazónico (<i>sensu lato</i> </span><a><span style='color:black; font-family:&quot;Calibri&quot;,sans-serif; font-size:12.0pt;'>Amaral, 1974, Almeida, 1977, Almeida, 1978</span></a><span style='color:black; font-family:&quot;Calibri&quot;,sans-serif; font-size:12.0pt;'>). Para ello se abordaron modelos de evolución geológica junto con la distribución espacio-temporal de los depósitos minerales. Esto permitió la definición y ajuste de los dominios, provincias y subprovincias metalogénicas, como se ve en la figura:</span></p><div><div><figure style='width:432.35pt;'><figure><figure><figure><table style='border-collapse:collapse;' width='0' cellpadding='0' cellspacing='0' border='1'><tbody><tr style='height:14.15pt;'><td style='border:1.0pt solid windowtext; height:14.15pt; padding:0cm 5.4pt; width:134.2pt;' width='179'><p style='text-align:left;'><span style='color:black; font-family:&quot;Calibri&quot;,sans-serif; font-size:10.0pt;'><strong>Dominio Metalogénico</strong></span></p></td><td style='border-bottom-style:solid; border-color:windowtext; border-left-style:none; border-right-style:solid; border-top-style:solid; border-width:1.0pt; height:14.15pt; padding:0cm 5.4pt; width:120.95pt;' width='161'><p style='text-align:center;'><span style='color:black; font-family:&quot;Calibri&quot;,sans-serif; font-size:10.0pt;'><strong>Provincia Metalogénica</strong></span></p></td><td style='border-bottom-style:solid; border-color:windowtext; border-left-style:none; border-right-style:solid; border-top-style:solid; border-width:1.0pt; height:14.15pt; padding:0cm 5.4pt; width:177.2pt;' width='236'><p style='text-align:center;'><span style='color:black; font-family:&quot;Calibri&quot;,sans-serif; font-size:10.0pt;'><strong>Subprovincia</strong></span></p><p style='text-align:center;'><span style='color:black; font-family:&quot;Calibri&quot;,sans-serif; font-size:10.0pt;'><strong>Metalogénica</strong></span></p></td></tr><tr style='height:14.15pt;'><td style='border-bottom-style:solid; border-color:windowtext; border-left-style:solid; border-right-style:solid; border-top-style:none; border-width:1.0pt; height:14.15pt; padding:0cm 5.4pt; width:134.2pt;' width='179'><span style='color:black; font-family:&quot;Calibri&quot;,sans-serif; font-size:10.0pt;'>Cratón Amazónico</span></td><td style='border-bottom:1.0pt solid windowtext; border-left-style:none; border-right:1.0pt solid windowtext; border-top-style:none; height:14.15pt; padding:0cm 5.4pt; width:120.95pt;' width='161'><p style='text-align:left;'><span style='color:black; font-family:&quot;Calibri&quot;,sans-serif; font-size:10.0pt;'>Cratón Amazónico</span></p></td><td style='border-bottom:1.0pt solid windowtext; border-left-style:none; border-right:1.0pt solid windowtext; border-top-style:none; height:14.15pt; padding:0cm 5.4pt; width:177.2pt;' width='236'>&nbsp;</td></tr><tr style='height:14.15pt;'><td style='border-bottom-style:solid; border-color:windowtext; border-left-style:solid; border-right-style:solid; border-top-style:none; border-width:1.0pt; height:14.15pt; padding:0cm 5.4pt; width:134.2pt;' rowspan='12' width='179'><p style='text-align:left;'><span style='color:black; font-family:&quot;Calibri&quot;,sans-serif; font-size:10.0pt;'>Andino</span></p></td><td style='border-bottom:1.0pt solid windowtext; border-left-style:none; border-right:1.0pt solid windowtext; border-top-style:none; height:14.15pt; padding:0cm 5.4pt; width:120.95pt;' rowspan='6' width='161'><p style='text-align:left;'><span style='color:black; font-family:&quot;Calibri&quot;,sans-serif; font-size:10.0pt;'>Andina Orienta",2025-10-15T19:04:20.000Z,https://www.datos.gov.co/resource/n8vb-h66n.json
